Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other,Mortgage_Location,Car_Location,Food_Location,Leisure_Location,Utilities_Location,Other_Location,Extra_Expense_Location
2024-09-02 18:51:56.402276,€0.00,€0.00,€20.47,€0.00,€27773.55,€0.00,€0.00,€0.00,€11.93,€0.00,€8.54,"Bilbao, Spain","Bilbao, Spain","Txorierriko korridorea, Zamudio, Bizkaia, Euskadi, 48170, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","BU-V-5514, Momediano, Medina de Pomar, Burgos, Castilla y León, España",
2024-09-03 18:51:56.402276,€0.00,€0.00,€23.81,€0.00,€27749.73,€0.00,€0.00,€0.00,€13.94,€0.00,€9.88,"Bilbao, Spain","Bilbao, Spain","Barrio Mazukera, San Vicente, Iratzagorria, Gordexola, Bizkaia, Euskadi, 48182, España","Etxandarri, Lemoiz, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Zangroiz, Sondika, Bizkaia, Euskadi, 48015, España",
2024-09-04 18:51:56.402276,€0.00,€0.00,€24.41,€0.00,€27725.33,€0.00,€0.00,€0.00,€14.35,€0.00,€10.06,"Bilbao, Spain","Bilbao, Spain","Esquina Abajo, Respaldiza/Arrespalditza, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01476, España","Esclavas del Sagrado Corazón de Fátima, San Bernabé auzoa, Deusto, Bilbao, Bizkaia, Euskadi, 48015, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-09-05 18:51:56.402276,€0.00,€0.00,€939.19,€0.00,€26786.14,€914.93,€0.00,€0.00,€15.67,€0.00,€8.58,"Bilbao, Spain","Bilbao, Spain","Sorella, Calle Juan Ajuriaguerra / Juan Ajuriaguerra kalea, Abandoibarra, Abando, Bilbao, Bizkaia, Euskadi, 48009, España",España,"Bilbao, Spain","Portumalde, Andraka, 48620, España",
2024-09-06 18:51:56.402276,€0.00,€0.00,€22.54,€0.00,€26763.60,€0.00,€0.00,€0.00,€12.40,€0.00,€10.14,"Bilbao, Spain","Bilbao, Spain","Zollo, Aspiuntza, Arrankudiaga, Arrankudiaga-Zollo, Bizkaia, Euskadi, 48490, España","Gorritiko errepidea, Uitzi, Gorriti, Larraun, Larraun-Leitzaldea, Navarra - Nafarroa, 31880, España","Bilbao, Spain","Camino del Portillo, Alisas, Arredondo, Cantabria, 39813, España",
2024-09-07 18:51:56.402276,€0.00,€0.00,€23.21,€0.00,€26740.39,€0.00,€0.00,€0.00,€14.51,€0.00,€8.70,"Bilbao, Spain","Bilbao, Spain","Barrio La Isla, Usilarra, Arakaldo, Bizkaia, Euskadi, 48498, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-09-08 18:51:56.402276,€0.00,€0.00,€157.87,€0.00,€26582.52,€0.00,€0.00,€137.53,€11.84,€0.00,€8.50,"Bilbao, Spain","Bilbao, Spain","Pike bidea, Izarza, Sondika, Bizkaia, Euskadi, 48150, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Egalesaburu xendra, Orozko, Bizkaia, Euskadi, 48410, España",
2024-09-09 18:51:56.402276,€0.00,€0.00,€24.96,€0.00,€26557.56,€0.00,€0.00,€0.00,€15.82,€0.00,€9.13,"Bilbao, Spain","Bilbao, Spain","Campo Jesuri, Orozko, Bizkaia, Euskadi, 48410, España",España,"Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-09-10 18:51:56.402276,€0.00,€0.00,€502.14,€0.00,€26055.42,€0.00,€479.48,€0.00,€13.08,€0.00,€9.57,"Bilbao, Spain","Bilbao, Spain","BI-3108, Elortegi, Maruri-Jatabe, Andraka, Bizkaia, Euskadi, 48620, España","Butroe Auzoa, Butroe, Gatika, Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Larrañazubi estarta, Landabarri, Berango, Andraka, Bizkaia, Euskadi, 48620, España",
2024-09-11 18:51:56.402276,€0.00,€0.00,€22.34,€0.00,€26033.09,€0.00,€0.00,€0.00,€14.89,€0.00,€7.44,"Bilbao, Spain","Bilbao, Spain","Ganubiarte, Menegarai-Beotegi, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01477, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Grabola, Mekota, Amorebieta-Etxano, Bizkaia, Euskadi, 48215, España",
2024-09-12 18:51:56.402276,€0.00,€0.00,€24.14,€0.00,€26008.94,€0.00,€0.00,€0.00,€14.48,€0.00,€9.66,"Bilbao, Spain","Bilbao, Spain","Barrio Zamundi auzoa, Zamundi, Alonsotegi, Bizkaia, Euskadi, 48093, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain",España,
2024-09-13 18:51:56.402276,€0.00,€0.00,€22.77,€0.00,€25986.17,€0.00,€0.00,€0.00,€14.31,€0.00,€8.46,"Bilbao, Spain","Bilbao, Spain","Olleriaga, Sagarminaga, Pagazandu, Orozko, Bizkaia, Euskadi, 48410, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Alto de la Cruz, Santa Cruz de Campezo/Santikurutze Kanpezu, Campezo/Kanpezu, Montaña Alavesa/Arabako Mendialdea, Araba/Álava, Euskadi, 01110, España",
2024-09-14 18:51:56.402276,€0.00,€0.00,€22.57,€0.00,€25963.61,€0.00,€0.00,€0.00,€14.43,€0.00,€8.14,"Bilbao, Spain","Bilbao, Spain","Zallobante, Errigoiti, Bizkaia, Euskadi, 48309, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain",España,
2024-09-15 18:51:56.402276,€0.00,€0.00,€448.44,€0.00,€25515.16,€0.00,€0.00,€130.76,€12.66,€296.44,€8.58,"Bilbao, Spain","Bilbao, Spain","El Arbolar Bajero, Alonsotegi, Bizkaia, Euskadi, 48820, España","Cameno, Briviesca, Burgos, Castilla y León, 09240, España","Bilbao, Spain","Palacio, Valle de Villaverde, Cantabria, 39880, España",
2024-09-16 18:51:56.402276,€0.00,€0.00,€21.20,€0.00,€25493.96,€0.00,€0.00,€0.00,€12.49,€0.00,€8.71,"Bilbao, Spain","Bilbao, Spain","Zetas hacia Tarín, Alonsotegi, Bizkaia, Euskadi, 48002, España","Iparraldeko autobia / Autovía del Norte, Zubieta, Mendebaldea, Donostia/San Sebastián, Gipuzkoa, Euskadi, 20007, España","Bilbao, Spain","El Cuadrado, Rasines, Cantabria, 39860, España",
2024-09-17 18:51:56.402276,€0.00,€0.00,€25.83,€0.00,€25468.13,€0.00,€0.00,€0.00,€16.25,€0.00,€9.58,"Bilbao, Spain","Bilbao, Spain","Club Deportivo Martiartu, Goierri-Martiartu errepidea, Arostegi, Martiartu, Erandio, Andraka, Bizkaia, Euskadi, 48620, España","BU-504, Frías, Burgos, Castilla y León, 09211, España","Bilbao, Spain","Basobil, Mungia, Andraka, Bizkaia, Euskadi, 48620, España",
2024-09-18 18:51:56.402276,€0.00,€0.00,€23.70,€0.00,€25444.43,€0.00,€0.00,€0.00,€14.11,€0.00,€9.59,"Bilbao, Spain","Bilbao, Spain","10, Urizar auzoa, Urizar, Gure Mendi, Lemoiz, Andraka, Bizkaia, Euskadi, 48620, España","Totorika, Munitibar-Arbatzegi Gerrikaitz, Bizkaia, Euskadi, 48381, España","Bilbao, Spain","Errigoiti, Bizkaia, Euskadi, 40102, España",
2024-09-19 18:51:56.402276,€0.00,€0.00,€25.18,€0.00,€25419.25,€0.00,€0.00,€0.00,€15.98,€0.00,€9.20,"Bilbao, Spain","Bilbao, Spain","San Pedro etorbidea, Zubiaga, Garai, Galdames, Bizkaia, Euskadi, 48191, España","Barrio Errekalde, Arbuio, La Llana, Alonsotegi, Bizkaia, Euskadi, 48810, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-09-20 18:51:56.402276,€0.00,€0.00,€23.82,€0.00,€25395.44,€0.00,€0.00,€0.00,€15.65,€0.00,€8.16,"Bilbao, Spain","Bilbao, Spain","La Arena, Sopuerta, Bizkaia, Euskadi, 48190, España","42, Aizerrotabidea / Camino Molino de Viento, Ciudad Jardín / Loruri, Matiko-Ciudad Jardín, Uribarri, Bilbao, Bizkaia, Euskadi, 48007, España","Bilbao, Spain","76, Camino Arraizbidea / Arraizbidea, Uretamendi, Errekalde, Bilbao, Bizkaia, Euskadi, 48002, España",
2024-09-21 18:51:56.402276,€0.00,€0.00,€22.43,€0.00,€25373.01,€0.00,€0.00,€0.00,€12.99,€0.00,€9.43,"Bilbao, Spain","Bilbao, Spain","Tontorra, Alonsotegi, Bizkaia, Euskadi, 48810, España","Calzada, Valle de Losa, Burgos, Castilla y León, 09510, España","Bilbao, Spain","Urbanización Arrieta, Arrieta, Condado de Treviño, Burgos, Castilla y León, 09215, España",
2024-09-22 18:51:56.402276,€0.00,€0.00,€182.53,€0.00,€25190.48,€0.00,€0.00,€159.55,€12.78,€0.00,€10.20,"Bilbao, Spain","Bilbao, Spain","Atxuri, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","BU-550, Encima Angulo, Valle de Mena, Burgos, Castilla y León, España","Bilbao, Spain","Baduleta, Condado de Treviño, Burgos, Castilla y León, 09294, España",
2024-09-23 18:51:56.402276,€0.00,€0.00,€22.78,€0.00,€25167.70,€0.00,€0.00,€0.00,€13.56,€0.00,€9.22,"Bilbao, Spain","Bilbao, Spain","Berrizbidea, Deustuko Doneperiaga, Deusto, Bilbao, Bizkaia, Euskadi, 48014, España","Leroy Merlin, Etxerre Kalea, Arkotxa, Basauri, Bizkaia, Euskadi, 48970, España","Bilbao, Spain","Carretera Cirueña-Hervías, Cirueña, La Rioja, 26258, España",
2024-09-24 18:51:56.402276,€0.00,€0.00,€25.22,€0.00,€25142.47,€0.00,€0.00,€0.00,€14.93,€0.00,€10.29,"Bilbao, Spain","Bilbao, Spain","Acceso antena Ubieta, Ubieta, Güeñes, Bizkaia, Euskadi, 48860, España","Iglesia de Santiago el Menor, Camino del Páramo, Cabañes de Oteo, Medina de Pomar, Burgos, Castilla y León, 09510, España","Bilbao, Spain","Amekurrungo bidea, Arantza, Baztan-Bidasoa, Navarra - Nafarroa, 31780, España",
